"","X.x","Bed","Year_planted","Species","Site","Sample_Date","Month","Day","Year","Canopy_Height_cm","Width_cm","Width_2_cm","Stem_diameter","Length_1_mm","Length_2_mm","Length_3_mm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","SampleID_standard","biovolume","Sample_age","mean_stem_elong","mean_leaf_length","mean_width","population","X.y","Latitude","Longitude","Elevation","Date_propagated","Date_planted","Mother_LS","Cutting_length","Cutting_diameter"
"1909",1909,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CWSP2",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1910",1910,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CWSP3",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1911",1911,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,2019,9.3,NA,NA,NA,22.7,23,29.32,26.2,19.21,17.38,"PC16CWSP6",NA,3,20.93,25.0066666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1912",1912,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,2019,15.1,NA,NA,NA,44.24,46.24,43.62,30.4,37.1,40.56,"PC16CWSP7",NA,3,36.02,44.7,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1913",1913,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CWSP8",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1914",1914,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,2019,9.2,NA,NA,NA,34.57,29.58,32.05,20.68,29.71,42.16,"PC16CWSP9",NA,3,30.85,32.0666666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1915",1915,"AC",2016,"Salix richardsonii","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CWSR10",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1916",1916,"AC",2016,"Salix richardsonii","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CWSR6",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1917",1917,"AC",2016,"Salix richardsonii","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CWSR8",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1918",1918,"SAB",2016,"Salix arctica","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSA1",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1919",1919,"SAB",2016,"Salix arctica","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSA2",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1920",1920,"SAB",2016,"Salix arctica","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSA3",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1921",1921,"SAB",2016,"Salix arctica","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSA4",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1922",1922,"SAB",2016,"Salix arctica","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSA5",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1923",1923,"JG",2016,"Salix pulchra","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSP1",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1924",1924,"JG",2016,"Salix pulchra","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSP2",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1925",1925,"JG",2016,"Salix pulchra","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSP5",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1926",1926,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSP6",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1927",1927,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSP7",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1928",1928,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSP8",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1929",1929,"SL",2016,"Salix pulchra","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSP9",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1930",1930,"EW",2016,"Salix richardsonii","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSR1",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1931",1931,"SW",2016,"Salix richardsonii","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSR8",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1932",1932,"GD",2016,"Salix richardsonii","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16SR5",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1933",1933,"JA",2017,"Salix arctica","Common_garden",NA,8,23,2019,4.6,NA,NA,NA,39.41,24.7,35.54,4.53,6.34,7.79,"PC17SA1",NA,2,6.22,33.2166666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1934",1934,"JA",2017,"Salix arctica","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SA10",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1935",1935,"JA",2017,"Salix arctica","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SA2",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1936",1936,"JA",2017,"Salix arctica","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SA3",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1937",1937,"JB",2017,"Salix arctica","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SA4",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1938",1938,"JB",2017,"Salix arctica","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SA5",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1939",1939,"JA",2017,"Salix arctica","Common_garden",NA,8,23,2019,3.2,NA,NA,NA,13.83,12.88,22.64,6.93,4.28,6.05,"PC17SA6",NA,2,5.75333333333333,16.45,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1940",1940,"JA",2017,"Salix arctica","Common_garden",NA,8,23,2019,4.2,NA,NA,NA,22.84,23.17,29.97,4.42,4.45,5.56,"PC17SA7",NA,2,4.81,25.3266666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1941",1941,"JA",2017,"Salix arctica","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SA8",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1942",1942,"JA",2017,"Salix arctica","Common_garden",NA,8,23,2019,2.1,NA,NA,NA,16.32,20.52,19.78,11.39,NA,NA,"PC17SA9",NA,2,NA,18.8733333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1943",1943,"SL",2017,"Salix pulchra","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SP1",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1944",1944,"JG",2017,"Salix pulchra","Common_garden",NA,8,23,2019,8.2,NA,NA,NA,30.06,34.1,31.15,45.41,43.47,42.85,"PC17SP10",NA,2,43.91,31.77,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1945",1945,"SL",2017,"Salix pulchra","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SP2",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1946",1946,"SL",2017,"Salix pulchra","Common_garden",NA,8,23,2019,7.6,NA,NA,NA,41.03,44.01,44.98,82.17,47.43,36.07,"PC17SP3",NA,2,55.2233333333333,43.34,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1947",1947,"SL",2017,"Salix pulchra","Common_garden",NA,8,23,2019,31.3,NA,NA,NA,50.97,50.27,49.08,110.86,281,215,"PC17SP4",NA,2,202.286666666667,50.1066666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1948",1948,"CF",2017,"Salix pulchra","Common_garden",NA,8,23,2019,16.5,NA,NA,NA,30.11,23.49,22.43,7.92,12.56,23.6,"PC17SP5",NA,2,14.6933333333333,25.3433333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1949",1949,"CF",2017,"Salix pulchra","Common_garden",NA,8,23,2019,15.5,NA,NA,NA,18.57,20.33,22.47,6.63,14.63,6.12,"PC17SP6",NA,2,9.12666666666667,20.4566666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1950",1950,"JG",2017,"Salix pulchra","Common_garden",NA,8,23,2019,24.4,NA,NA,NA,31.31,33.03,26.7,22.4,50.27,24,"PC17SP7",NA,2,32.2233333333333,30.3466666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1951",1951,"JG",2017,"Salix pulchra","Common_garden",NA,8,23,2019,7.5,NA,NA,NA,32.61,29.97,32.47,65.62,69.19,45.31,"PC17SP8",NA,2,60.04,31.6833333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1952",1952,"JG",2017,"Salix pulchra","Common_garden",NA,8,23,2019,13.1,NA,NA,NA,33.97,33.01,31.2,24.01,41.1,35.88,"PC17SP9",NA,2,33.6633333333333,32.7266666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1953",1953,"LB",2017,"Salix richardsonii","Common_garden",NA,8,23,2019,12.7,NA,NA,NA,35.44,27.66,30.27,93.01,31.31,18.78,"PC17SR1",NA,2,47.7,31.1233333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1954",1954,"SW",2017,"Salix richardsonii","Common_garden",NA,8,23,2019,20.7,NA,NA,NA,36.77,42.72,36.78,48.07,70.77,83.13,"PC17SR10",NA,2,67.3233333333333,38.7566666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1955",1955,"IR",2017,"Salix richardsonii","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SR11",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1956",1956,"IR",2017,"Salix richardsonii","Common_garden",NA,8,23,2019,4.5,NA,NA,NA,21.21,20.55,20.49,15.91,8.06,NA,"PC17SR12",NA,2,NA,20.75,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1957",1957,"IR",2017,"Salix richardsonii","Common_garden",NA,8,23,2019,7,NA,NA,NA,25.28,29.58,29.23,30.51,23.26,28.9,"PC17SR13",NA,2,27.5566666666667,28.03,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1958",1958,"AC",2017,"Salix richardsonii","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SR14",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1959",1959,"AC",2017,"Salix richardsonii","Common_garden",NA,8,23,2019,13.7,NA,NA,NA,34.21,38.03,34.89,53.47,25.47,29.15,"PC17SR15",NA,2,36.03,35.71,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1960",1960,"LB",2017,"Salix richardsonii","Common_garden",NA,8,23,2019,16.7,NA,NA,NA,31.38,32.81,30.55,36.44,25.95,30.97,"PC17SR2",NA,2,31.12,31.58,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1961",1961,"LB",2017,"Salix richardsonii","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SR3",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1962",1962,"GD",2017,"Salix richardsonii","Common_garden",NA,8,23,2019,46.6,NA,NA,NA,52.94,61.48,55.59,439.9,294.9,228.9,"PC17SR4",NA,2,321.233333333333,56.67,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1963",1963,"GD",2017,"Salix richardsonii","Common_garden",NA,8,23,2019,53,NA,NA,NA,56.19,59.79,64.64,431,471.5,123.1,"PC17SR5",NA,2,341.866666666667,60.2066666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1964",1964,"GD",2017,"Salix richardsonii","Common_garden",NA,8,23,2019,32.9,NA,NA,NA,41.92,41.4,45.16,310.6,131.9,120.9,"PC17SR6",NA,2,187.8,42.8266666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1965",1965,"SW",2017,"Salix richardsonii","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SR7",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1966",1966,"SW",2017,"Salix richardsonii","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SR8",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1967",1967,"SW",2017,"Salix richardsonii","Common_garden",NA,8,23,2019,22.4,NA,NA,NA,33.2,40.41,37.62,33.24,20.3,23.3,"PC17SR9",NA,2,25.6133333333333,37.0766666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1968",1968,"JA",2016,"Salix arctica","Common_garden",NA,8,23,2019,2.6,NA,NA,NA,20.21,21.11,19.28,6.22,5.09,NA,"PP16MSA1",NA,3,NA,20.2,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1969",1969,"JA",2016,"Salix arctica","Common_garden",NA,8,23,2019,3.2,NA,NA,NA,25.17,30.11,19.78,10.9,15,6.58,"PP16MSA5",NA,3,10.8266666666667,25.02,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1970",1970,"MG",2016,"Salix pulchra","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP16TSP10",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1971",1971,"MG",2016,"Salix pulchra","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP16TSP6",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1972",1972,"MG",2016,"Salix pulchra","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP16TSP7",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1973",1973,"MG",2016,"Salix pulchra","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP16TSP9",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1974",1974,"GD",2016,"Salix richardsonii","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP16TSR4",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1975",1975,"GD",2016,"Salix richardsonii","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP16TSR5",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1976",1976,"AC",2016,"Salix richardsonii","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP16TSR6",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1977",1977,"AC",2016,"Salix richardsonii","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP16TSR7",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1978",1978,"AC",2016,"Salix richardsonii","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP16TSR8",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1979",1979,"AC",2016,"Salix richardsonii","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP16TSR9",NA,3,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1980",1980,"AB",2017,"Salix pulchra","Common_garden",NA,8,23,2019,11,NA,NA,NA,NA,NA,NA,1,NA,NA,"PP17SP11",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1981",1981,"AB",2017,"Salix pulchra","Common_garden",NA,8,23,2019,18.5,NA,NA,NA,27.25,30.35,27.47,10.74,6.32,16.15,"PP17SP12",NA,2,11.07,28.3566666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1982",1982,"AB",2017,"Salix pulchra","Common_garden",NA,8,23,2019,13,NA,NA,NA,31.95,38.45,41.39,26.56,35.38,36.7,"PP17SP13",NA,2,32.88,37.2633333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1983",1983,"AB",2017,"Salix pulchra","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP17SP14",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1984",1984,"AB",2017,"Salix pulchra","Common_garden",NA,8,23,2019,13.5,NA,NA,NA,23.85,27.5,22.73,14.59,21.13,33.82,"PP17SP15",NA,2,23.18,24.6933333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1985",1985,"EW",2017,"Salix richardsonii","Common_garden",NA,8,23,2019,7.2,NA,NA,NA,35.18,34.78,28.65,57.71,61.04,33.06,"PP17SR16",NA,2,50.6033333333333,32.87,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1986",1986,"EW",2017,"Salix richardsonii","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP17SR17",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1987",1987,"EW",2017,"Salix richardsonii","Common_garden",NA,8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP17SR18",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988",1988,"EW",2017,"Salix richardsonii","Common_garden",NA,8,23,2019,14.3,NA,NA,NA,22.56,31.12,19.41,24.98,12.64,NA,"PP17SR19",NA,2,NA,24.3633333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1989",1989,"EW",2017,"Salix richardsonii","Common_garden",NA,8,23,2019,11.2,NA,NA,NA,36.07,26.74,32.5,41.67,87.3,77.45,"PP17SR20",NA,2,68.8066666666667,31.77,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990",1990,"JB",2015,"Salix arctica","Common_garden",NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA1",NA,5,NA,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991",1991,"JB",2015,"Salix arctica","Common_garden",NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA10",NA,5,NA,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992",1992,"JB",2015,"Salix arctica","Common_garden",NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA11",NA,5,NA,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1993",1993,"JB",2015,"Salix arctica","Common_garden",NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA12",NA,5,NA,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994",1994,"JB",2015,"Salix arctica","Common_garden",NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA14",NA,5,NA,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995",1995,"JB",2015,"Salix arctica","Common_garden",NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA15",NA,5,NA,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1996",1996,"JB",2015,"Salix arctica","Common_garden",NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA16",NA,5,NA,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997",1997,"JB",2015,"Salix arctica","Common_garden",NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA17",NA,5,NA,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998",1998,"JB",2015,"Salix arctica","Common_garden",NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA18",NA,5,NA,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1999",1999,"JB",2015,"Salix arctica","Common_garden",NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA19",NA,5,NA,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000",2000,"JB",2015,"Salix arctica","Common_garden",NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA20",NA,5,NA,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001",2001,"JB",2015,"Salix arctica","Common_garden",NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA20",NA,5,NA,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2002",2002,"JB",2015,"Salix arctica","Common_garden",NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA3",NA,5,NA,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003",2003,"JB",2015,"Salix arctica","Common_garden",NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA4",NA,5,NA,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004",2004,"JB",2015,"Salix arctica","Common_garden",NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA5",NA,5,NA,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005",2005,"JB",2015,"Salix arctica","Common_garden",NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA7",NA,5,NA,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006",2006,"JB",2015,"Salix arctica","Common_garden",NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA8",NA,5,NA,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007",2007,"JB",2015,"Salix arctica","Common_garden",NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA9",NA,5,NA,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008",2008,"IMS",2015,"Salix pulchra","Common_garden",NA,8,19,2020,3.8,NA,NA,NA,21,0,NA,13,28,4,"H15SP1",NA,5,15,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009",2009,"CF",2015,"Salix pulchra","Common_garden",NA,8,19,2020,7.1,NA,NA,NA,21,22,24,19,15,11,"H15SP10",NA,5,15,22.3333333333333,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010",2010,"CF",2015,"Salix pulchra","Common_garden",NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SP11",NA,5,NA,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011",2011,"CF",2015,"Salix pulchra","Common_garden",NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SP12",NA,5,NA,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012",2012,"CF",2015,"Salix pulchra","Common_garden",NA,8,19,2020,10.4,NA,NA,NA,21,21,22,11,11,9,"H15SP13",NA,5,10.3333333333333,21.3333333333333,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013",2013,"CF",2015,"Salix pulchra","Common_garden",NA,8,19,2020,12.1,NA,NA,NA,6,0,NA,2,1,2,"H15SP14",NA,5,1.66666666666667,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014",2014,"CF",2015,"Salix pulchra","Common_garden",NA,8,19,2020,9.4,NA,NA,NA,31,30,23,41,24,39,"H15SP15",NA,5,34.6666666666667,28,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015",2015,"CF",2015,"Salix pulchra","Common_garden",NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SP16",NA,5,NA,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016",2016,"CF",2015,"Salix pulchra","Common_garden",NA,8,19,2020,1.7,NA,NA,NA,NA,NA,NA,3,2,2,"H15SP17",NA,5,2.33333333333333,NA,NA,"Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA
