Date & time,TMS3 number,Soil temperature -6 cm,Surface temperature,Air temperature +12 cm,period in 640 μs,error by probe,temperature correction,Volumetric soil moisture without temp correction,Vol. moisture
2021.06.27 16:30,4,#VALUE!,236875,24875,496,202,#VALUE!,-0.038,#VALUE!
2021.06.27 16:45,4,238125,#VALUE!,#VALUE!,497,202,-466165,-0.038,3638.168
2021.06.27 17:00,4,239375,23875,#VALUE!,497,202,-468615,-0.038,3676.806
2021.06.27 17:15,4,240625,24,25875,498,202,-471022,-0.038,3714.976
2021.06.27 17:30,4,241875,24125,260625,498,202,-473472,-0.038,3754.015
2021.06.27 17:45,4,24375,243125,#VALUE!,499,202,-47219,-0.038,32.137
2021.06.27 18:00,4,#VALUE!,#VALUE!,#VALUE!,500,202,#VALUE!,-0.038,#VALUE!
2021.06.27 18:15,4,24625,24625,26375,501,202,-47698,-0.038,32.853
2021.06.27 18:30,4,#VALUE!,#VALUE!,264375,492,202,#VALUE!,-0.039,#VALUE!
2021.06.27 18:45,4,25125,25,268125,494,202,-48715,-0.039,34.397
2021.06.27 19:00,4,25375,#VALUE!,27125,503,202,-49157,-0.037,35.080
2021.06.27 19:15,4,25625,254375,27125,506,202,-49631,-0.037,35.818
2021.06.27 19:30,4,259375,256875,270625,507,202,-507358,-0.037,4314.963
2021.06.27 19:45,4,261875,25875,#VALUE!,495,202,-512805,-0.039,4408.773
2021.06.27 20:00,4,#VALUE!,26125,275625,498,202,#VALUE!,-0.038,#VALUE!
2021.06.27 20:15,4,268125,26375,#VALUE!,499,202,-524869,-0.038,4620.135
2021.06.27 20:30,4,27125,26625,279375,487,202,-52676,-0.040,40.748
2021.06.27 20:45,4,27375,26875,28125,510,202,-53035,-0.037,41.351
2021.06.27 21:00,4,27625,27125,28375,516,202,-53490,-0.036,42.120
2021.06.27 21:15,4,#VALUE!,273125,285625,516,202,#VALUE!,-0.036,#VALUE!
2021.06.27 21:30,4,27875,#VALUE!,28625,517,202,-53973,-0.036,42.945
2021.06.27 21:45,4,28,27625,#VALUE!,518,202,510,-0.035,-0.028
2021.06.27 22:00,4,28125,278125,#VALUE!,518,202,-54457,-0.035,43.778
2021.06.27 22:15,4,#VALUE!,28,28875,519,202,#VALUE!,-0.035,#VALUE!
2021.06.27 22:30,4,283125,28125,289375,520,202,-553219,-0.035,5136.317
2021.06.27 22:45,4,28375,281875,29,520,202,-54934,-0.035,44.608
2021.06.27 23:00,4,#VALUE!,283125,29125,521,202,#VALUE!,-0.035,#VALUE!
2021.06.27 23:15,4,28625,28375,291875,521,202,-55417,-0.035,45.457
2021.06.27 23:30,4,286875,#VALUE!,#VALUE!,522,202,-560453,-0.035,5272.404
2021.06.27 23:45,4,#VALUE!,28625,29375,522,202,#VALUE!,-0.035,#VALUE!
2021.06.28 00:00,4,28875,286875,29375,522,202,-55900,-0.035,46.313
2021.06.28 00:15,4,28875,#VALUE!,#VALUE!,523,202,-55894,-0.035,46.302
2021.06.28 00:30,4,29,28875,#VALUE!,523,202,513,-0.035,-0.028
2021.06.28 00:45,4,290625,29,#VALUE!,523,202,-567735,-0.035,5411.201
2021.06.28 01:00,4,29125,29,#VALUE!,524,202,-56377,-0.035,47.165
2021.06.28 01:15,4,291875,29125,#VALUE!,524,202,-570128,-0.035,5457.202
2021.06.28 01:30,4,#VALUE!,291875,#VALUE!,526,202,#VALUE!,-0.034,#VALUE!
2021.06.28 01:45,4,293125,#VALUE!,295625,526,202,-572469,-0.034,5502.390
2021.06.28 02:00,4,29375,293125,295625,527,202,-56847,-0.034,48.015
2021.06.28 02:15,4,294375,29375,29625,526,202,-574913,-0.034,5549.762
2021.06.28 02:30,4,#VALUE!,294375,29625,527,202,#VALUE!,-0.034,#VALUE!
2021.06.28 02:45,4,#VALUE!,#VALUE!,29625,527,202,#VALUE!,-0.034,#VALUE!
2021.06.28 03:00,4,295625,#VALUE!,29625,528,202,-577252,-0.034,5595.304
2021.06.28 03:15,4,29625,29625,29625,528,202,-57330,-0.034,48.894
2021.06.28 03:30,4,29625,29625,29625,528,202,-57330,-0.034,48.894
2021.06.28 03:45,4,296875,296875,29625,528,202,-579695,-0.034,5643.065
2021.06.28 04:00,4,#VALUE!,#VALUE!,29625,528,202,#VALUE!,-0.034,#VALUE!
2021.06.28 04:15,4,#VALUE!,#VALUE!,29625,528,202,#VALUE!,-0.034,#VALUE!
2021.06.28 04:30,4,#VALUE!,#VALUE!,29625,528,202,#VALUE!,-0.034,#VALUE!
2021.06.28 04:45,4,#VALUE!,298125,29625,528,202,#VALUE!,-0.034,#VALUE!
2021.06.28 05:00,4,#VALUE!,29875,295625,528,202,#VALUE!,-0.034,#VALUE!
2021.06.28 05:15,4,#VALUE!,29875,#VALUE!,528,202,#VALUE!,-0.034,#VALUE!
2021.06.28 05:30,4,#VALUE!,29875,#VALUE!,528,202,#VALUE!,-0.034,#VALUE!
2021.06.28 05:45,4,#VALUE!,29875,#VALUE!,528,202,#VALUE!,-0.034,#VALUE!
2021.06.28 06:00,4,#VALUE!,29875,#VALUE!,528,202,#VALUE!,-0.034,#VALUE!
2021.06.28 06:15,4,#VALUE!,29875,#VALUE!,528,202,#VALUE!,-0.034,#VALUE!
2021.06.28 06:30,4,#VALUE!,29875,#VALUE!,528,202,#VALUE!,-0.034,#VALUE!
2021.06.28 06:45,4,#VALUE!,29875,#VALUE!,528,202,#VALUE!,-0.034,#VALUE!
2021.06.28 07:00,4,#VALUE!,29875,#VALUE!,528,202,#VALUE!,-0.034,#VALUE!
2021.06.28 07:15,4,#VALUE!,29875,#VALUE!,528,202,#VALUE!,-0.034,#VALUE!
2021.06.28 07:30,4,#VALUE!,29875,#VALUE!,528,202,#VALUE!,-0.034,#VALUE!
2021.06.28 07:45,4,#VALUE!,29875,#VALUE!,528,202,#VALUE!,-0.034,#VALUE!
2021.06.28 08:00,4,#VALUE!,29875,#VALUE!,528,202,#VALUE!,-0.034,#VALUE!
2021.06.28 08:15,4,#VALUE!,29875,#VALUE!,528,202,#VALUE!,-0.034,#VALUE!
2021.06.28 08:30,4,#VALUE!,29875,#VALUE!,528,202,#VALUE!,-0.034,#VALUE!
2021.06.28 08:45,4,296875,29875,#VALUE!,528,202,-579695,-0.034,5643.065
2021.06.28 09:00,4,29625,29875,29,527,202,-57336,-0.034,48.905
2021.06.28 09:15,4,29625,298125,288125,527,202,-57336,-0.034,48.905
2021.06.28 09:30,4,#VALUE!,#VALUE!,286875,527,202,#VALUE!,-0.034,#VALUE!
2021.06.28 09:45,4,#VALUE!,#VALUE!,28625,527,202,#VALUE!,-0.034,#VALUE!
2021.06.28 10:00,4,29375,296875,#VALUE!,526,202,-56853,-0.034,48.026
2021.06.28 10:15,4,29375,29625,28375,526,202,-56853,-0.034,48.026
2021.06.28 10:30,4,#VALUE!,295625,28375,525,202,#VALUE!,-0.034,#VALUE!
2021.06.28 10:45,4,291875,#VALUE!,#VALUE!,525,202,-570077,-0.034,5456.212
2021.06.28 11:00,4,29125,294375,28125,525,202,-56371,-0.034,47.155
2021.06.28 11:15,4,29,29375,28,524,202,514,-0.035,-0.028
2021.06.28 11:30,4,289375,#VALUE!,27875,524,202,-565240,-0.035,5363.440
2021.06.28 11:45,4,28875,291875,#VALUE!,523,202,-55894,-0.035,46.302
2021.06.28 12:00,4,#VALUE!,29125,276875,523,202,#VALUE!,-0.035,#VALUE!
2021.06.28 12:15,4,286875,29,27625,522,202,-560453,-0.035,5272.404
2021.06.28 12:30,4,28625,29,27625,522,202,-55411,-0.035,45.446
2021.06.28 12:45,4,#VALUE!,28875,#VALUE!,521,202,#VALUE!,-0.035,#VALUE!
2021.06.28 13:00,4,284375,#VALUE!,#VALUE!,521,202,-555614,-0.035,5181.174
2021.06.28 13:15,4,28375,286875,274375,520,202,-54934,-0.035,44.608
2021.06.28 13:30,4,#VALUE!,28625,274375,520,202,#VALUE!,-0.035,#VALUE!
2021.06.28 13:45,4,281875,#VALUE!,#VALUE!,519,202,-550823,-0.035,5091.647
2021.06.28 14:00,4,28125,284375,27625,519,202,-54451,-0.035,43.768
2021.06.28 14:15,4,28125,28375,#VALUE!,512,202,-54492,-0.036,43.839
2021.06.28 14:30,4,28125,283125,#VALUE!,512,202,-54492,-0.036,43.839
2021.06.28 14:45,4,28,#VALUE!,#VALUE!,511,202,503,-0.036,-0.029
2021.06.28 15:00,4,28,#VALUE!,#VALUE!,511,202,503,-0.036,-0.029
2021.06.28 15:15,4,27875,28125,276875,511,202,-54008,-0.036,43.005
2021.06.28 15:30,4,27875,28125,#VALUE!,511,202,-54008,-0.036,43.005
2021.06.28 15:45,4,278125,28125,#VALUE!,510,202,-543928,-0.037,4964.145
2021.06.28 16:00,4,#VALUE!,280625,#VALUE!,510,202,#VALUE!,-0.037,#VALUE!
2021.06.28 16:15,4,#VALUE!,28,#VALUE!,510,202,#VALUE!,-0.037,#VALUE!
2021.06.28 16:30,4,#VALUE!,28,#VALUE!,510,202,#VALUE!,-0.037,#VALUE!
2021.06.28 16:45,4,#VALUE!,28,278125,510,202,#VALUE!,-0.037,#VALUE!
2021.06.28 17:00,4,#VALUE!,28,27875,510,202,#VALUE!,-0.037,#VALUE!
2021.06.28 17:15,4,#VALUE!,28,27875,510,202,#VALUE!,-0.037,#VALUE!
2021.06.28 17:30,4,#VALUE!,28,28,510,202,#VALUE!,-0.037,#VALUE!
2021.06.28 17:45,4,#VALUE!,28,28,510,202,#VALUE!,-0.037,#VALUE!
2021.06.28 18:00,4,#VALUE!,28,280625,510,202,#VALUE!,-0.037,#VALUE!
2021.06.28 18:15,4,#VALUE!,28,28125,510,202,#VALUE!,-0.037,#VALUE!
2021.06.28 18:30,4,#VALUE!,28,281875,510,202,#VALUE!,-0.037,#VALUE!
2021.06.28 18:45,4,278125,280625,#VALUE!,510,202,-543928,-0.037,4964.145
2021.06.28 19:00,4,27875,28125,28375,510,202,-54014,-0.037,43.015
2021.06.28 19:15,4,27875,28125,#VALUE!,511,202,-54008,-0.036,43.005
2021.06.28 19:30,4,279375,28125,285625,511,202,-546326,-0.036,5008.303
2021.06.28 19:45,4,28,#VALUE!,28625,511,202,503,-0.036,-0.029
2021.06.28 20:00,4,280625,#VALUE!,#VALUE!,511,202,-548773,-0.036,5053.563
2021.06.28 20:15,4,28125,283125,288125,512,202,-54492,-0.036,43.839
2021.06.28 20:30,4,28125,28375,28875,512,202,-54492,-0.036,43.839
2021.06.28 20:45,4,#VALUE!,284375,29,512,202,#VALUE!,-0.036,#VALUE!
2021.06.28 21:00,4,283125,#VALUE!,29125,513,202,-553567,-0.036,5142.832
2021.06.28 21:15,4,28375,285625,291875,513,202,-54975,-0.036,44.680
2021.06.28 21:30,4,284375,28625,293125,513,202,-556014,-0.036,5188.686
2021.06.28 21:45,4,#VALUE!,#VALUE!,294375,514,202,#VALUE!,-0.036,#VALUE!
2021.06.28 22:00,4,28625,288125,295625,514,202,-55458,-0.036,45.530
2021.06.28 22:15,4,286875,28875,29625,515,202,-560806,-0.036,5279.094
2021.06.28 22:30,4,#VALUE!,29,#VALUE!,515,202,#VALUE!,-0.036,#VALUE!
2021.06.28 22:45,4,28875,290625,29875,515,202,-55942,-0.036,46.387
2021.06.28 23:00,4,28875,29125,29875,516,202,-55936,-0.036,46.376
2021.06.28 23:15,4,29,#VALUE!,30,516,202,506,-0.036,-0.029
2021.06.28 23:30,4,290625,#VALUE!,30125,517,202,-568042,-0.036,5417.086
2021.06.28 23:45,4,29125,29375,301875,517,202,-56419,-0.036,47.241
2021.06.29 00:00,4,#VALUE!,#VALUE!,#VALUE!,517,202,#VALUE!,-0.036,#VALUE!
2021.06.29 00:15,4,293125,295625,30375,518,202,-572882,-0.035,5510.374
2021.06.29 00:30,4,29375,29625,304375,518,202,-56902,-0.035,48.114
2021.06.29 00:45,4,#VALUE!,#VALUE!,#VALUE!,519,202,#VALUE!,-0.035,#VALUE!
2021.06.29 01:00,4,295625,#VALUE!,30625,519,202,-577720,-0.035,5604.442
2021.06.29 01:15,4,29625,29875,306875,519,202,-57385,-0.035,48.994
2021.06.29 01:30,4,296875,30,#VALUE!,520,202,-580113,-0.035,5651.256
2021.06.29 01:45,4,#VALUE!,30,#VALUE!,520,202,#VALUE!,-0.035,#VALUE!
2021.06.29 02:00,4,29875,30125,308125,520,202,-57868,-0.035,49.882
2021.06.29 02:15,4,29875,301875,30875,521,202,-57862,-0.035,49.871
2021.06.29 02:30,4,299375,#VALUE!,30875,521,202,-584951,-0.035,5746.483
2021.06.29 02:45,4,30,303125,30875,521,202,509,-0.035,-0.029
2021.06.29 03:00,4,30,30375,308125,521,202,509,-0.035,-0.029
2021.06.29 03:15,4,300625,30375,#VALUE!,522,202,-587343,-0.035,5793.864
2021.06.29 03:30,4,30125,304375,#VALUE!,522,202,-58344,-0.035,50.767
2021.06.29 03:45,4,30125,304375,#VALUE!,522,202,-58344,-0.035,50.767
2021.06.29 04:00,4,30125,#VALUE!,#VALUE!,522,202,-58344,-0.035,50.767
2021.06.29 04:15,4,30125,#VALUE!,306875,522,202,-58344,-0.035,50.767
2021.06.29 04:30,4,30125,#VALUE!,30625,522,202,-58344,-0.035,50.767
2021.06.29 04:45,4,30125,#VALUE!,30625,522,202,-58344,-0.035,50.767
2021.06.29 05:00,4,30125,#VALUE!,30625,522,202,-58344,-0.035,50.767
2021.06.29 05:15,4,30125,#VALUE!,305625,522,202,-58344,-0.035,50.767
2021.06.29 05:30,4,30125,#VALUE!,#VALUE!,522,202,-58344,-0.035,50.767
2021.06.29 05:45,4,30125,#VALUE!,#VALUE!,522,202,-58344,-0.035,50.767
2021.06.29 06:00,4,30125,#VALUE!,30375,522,202,-58344,-0.035,50.767
2021.06.29 06:15,4,300625,#VALUE!,303125,522,202,-587343,-0.035,5793.864
2021.06.29 06:30,4,30,304375,#VALUE!,521,202,509,-0.035,-0.029
2021.06.29 06:45,4,30,30375,30125,521,202,509,-0.035,-0.029
2021.06.29 07:00,4,30,30375,30125,521,202,509,-0.035,-0.029
2021.06.29 07:15,4,29875,30375,30,521,202,-57862,-0.035,49.871
2021.06.29 07:30,4,29875,#VALUE!,30,521,202,-57862,-0.035,49.871
2021.06.29 07:45,4,298125,#VALUE!,29875,520,202,-582558,-0.035,5699.288
2021.06.29 08:00,4,#VALUE!,#VALUE!,29875,520,202,#VALUE!,-0.035,#VALUE!
2021.06.29 08:15,4,#VALUE!,30125,#VALUE!,520,202,#VALUE!,-0.035,#VALUE!
2021.06.29 08:30,4,296875,30125,#VALUE!,520,202,-580113,-0.035,5651.256
2021.06.29 08:45,4,29625,300625,29625,519,202,-57385,-0.035,48.994
2021.06.29 09:00,4,29625,30,295625,519,202,-57385,-0.035,48.994
2021.06.29 09:15,4,#VALUE!,30,#VALUE!,519,202,#VALUE!,-0.035,#VALUE!
2021.06.29 09:30,4,#VALUE!,29875,#VALUE!,518,202,#VALUE!,-0.035,#VALUE!
2021.06.29 09:45,4,29375,29875,29375,518,202,-56902,-0.035,48.114
2021.06.29 10:00,4,29375,#VALUE!,293125,518,202,-56902,-0.035,48.114
2021.06.29 10:15,4,#VALUE!,#VALUE!,#VALUE!,518,202,#VALUE!,-0.035,#VALUE!
2021.06.29 10:30,4,#VALUE!,29625,29125,517,202,#VALUE!,-0.036,#VALUE!
2021.06.29 10:45,4,291875,29625,29125,517,202,-570487,-0.036,5464.127
2021.06.29 11:00,4,29125,#VALUE!,29,517,202,-56419,-0.036,47.241
2021.06.29 11:15,4,290625,#VALUE!,289375,516,202,-568093,-0.036,5418.067
2021.06.29 11:30,4,29,29375,28875,516,202,506,-0.036,-0.029
2021.06.29 11:45,4,289375,29375,#VALUE!,516,202,-565647,-0.036,5371.220
2021.06.29 12:00,4,28875,#VALUE!,#VALUE!,515,202,-55942,-0.036,46.387
2021.06.29 12:15,4,#VALUE!,#VALUE!,28625,515,202,#VALUE!,-0.036,#VALUE!
2021.06.29 12:30,4,#VALUE!,29125,#VALUE!,515,202,#VALUE!,-0.036,#VALUE!
2021.06.29 12:45,4,28625,290625,#VALUE!,514,202,-55458,-0.036,45.530
2021.06.29 13:00,4,28625,29,28375,514,202,-55458,-0.036,45.530
2021.06.29 13:15,4,#VALUE!,289375,#VALUE!,513,202,#VALUE!,-0.036,#VALUE!
2021.06.29 13:30,4,284375,28875,28125,513,202,-556014,-0.036,5188.686
2021.06.29 13:45,4,28375,#VALUE!,28,512,202,-54981,-0.036,44.691
2021.06.29 14:00,4,#VALUE!,28625,#VALUE!,512,202,#VALUE!,-0.036,#VALUE!
2021.06.29 14:15,4,28125,285625,275625,511,202,-54497,-0.036,43.849
2021.06.29 14:30,4,279375,284375,27375,511,202,-546326,-0.036,5008.303
2021.06.29 14:45,4,278125,283125,#VALUE!,510,202,-543928,-0.037,4964.145
2021.06.29 15:00,4,276875,281875,270625,509,202,-541529,-0.037,4920.174
2021.06.29 15:15,4,275625,280625,26875,509,202,-539082,-0.037,4875.509
2021.06.29 15:30,4,27375,27875,#VALUE!,508,202,-53046,-0.037,41.370
2021.06.29 15:45,4,#VALUE!,#VALUE!,26625,507,202,#VALUE!,-0.037,#VALUE!
2021.06.29 16:00,4,27125,27625,#VALUE!,506,202,-52568,-0.037,40.569
2021.06.29 16:15,4,27,#VALUE!,264375,506,202,500,-0.037,-0.030
2021.06.29 16:30,4,26875,27375,26375,505,202,-52084,-0.037,39.766
2021.06.29 16:45,4,268125,#VALUE!,263125,505,202,-524586,-0.037,4615.135
2021.06.29 17:00,4,#VALUE!,27125,#VALUE!,504,202,#VALUE!,-0.037,#VALUE!
2021.06.29 17:15,4,266875,27,#VALUE!,504,202,-522185,-0.037,4572.691
2021.06.29 17:30,4,26625,27,#VALUE!,503,202,-51606,-0.037,38.980
2021.06.29 17:45,4,265625,26875,#VALUE!,503,202,-519783,-0.037,4530.435
2021.06.29 18:00,4,#VALUE!,268125,#VALUE!,503,202,#VALUE!,-0.037,#VALUE!
2021.06.29 18:15,4,#VALUE!,#VALUE!,263125,503,202,#VALUE!,-0.037,#VALUE!
2021.06.29 18:30,4,#VALUE!,#VALUE!,26375,502,202,#VALUE!,-0.038,#VALUE!
2021.06.29 18:45,4,264375,266875,26375,502,202,-517381,-0.038,4488.368
2021.06.29 19:00,4,264375,26625,#VALUE!,502,202,-517381,-0.038,4488.368
2021.06.29 19:15,4,264375,26625,#VALUE!,502,202,-517381,-0.038,4488.368
2021.06.29 19:30,4,264375,26625,26625,502,202,-517381,-0.038,4488.368
2021.06.29 19:45,4,#VALUE!,26625,26625,502,202,#VALUE!,-0.038,#VALUE!
2021.06.29 20:00,4,#VALUE!,26625,#VALUE!,502,202,#VALUE!,-0.038,#VALUE!
2021.06.29 20:15,4,#VALUE!,266875,26875,503,202,#VALUE!,-0.037,#VALUE!
2021.06.29 20:30,4,265625,266875,27,503,202,-519783,-0.037,4530.435
2021.06.29 20:45,4,26625,#VALUE!,27125,503,202,-51606,-0.037,38.980
2021.06.29 21:00,4,26625,#VALUE!,#VALUE!,503,202,-51606,-0.037,38.980
2021.06.29 21:15,4,#VALUE!,26875,27375,504,202,#VALUE!,-0.037,#VALUE!
2021.06.29 21:30,4,268125,26875,#VALUE!,504,202,-524634,-0.037,4615.968
2021.06.29 21:45,4,26875,27,27625,504,202,-52090,-0.037,39.775
2021.06.29 22:00,4,269375,270625,#VALUE!,505,202,-527035,-0.037,4658.608
2021.06.29 22:15,4,27,27125,27875,505,202,499,-0.037,-0.030
2021.06.29 22:30,4,27125,#VALUE!,279375,506,202,-52568,-0.037,40.569
2021.06.29 22:45,4,#VALUE!,273125,280625,506,202,#VALUE!,-0.037,#VALUE!
2021.06.29 23:00,4,#VALUE!,27375,28125,506,202,#VALUE!,-0.037,#VALUE!
2021.06.29 23:15,4,27375,#VALUE!,#VALUE!,507,202,-53052,-0.037,41.380
2021.06.29 23:30,4,#VALUE!,27625,28375,507,202,#VALUE!,-0.037,#VALUE!
2021.06.29 23:45,4,#VALUE!,27625,284375,508,202,#VALUE!,-0.037,#VALUE!
2021.06.30 00:00,4,27625,#VALUE!,#VALUE!,508,202,-53536,-0.037,42.198
2021.06.30 00:15,4,#VALUE!,27875,28625,509,202,#VALUE!,-0.037,#VALUE!
2021.06.30 00:30,4,#VALUE!,279375,28625,509,202,#VALUE!,-0.037,#VALUE!
2021.06.30 00:45,4,27875,28,28625,509,202,-54020,-0.037,43.025
2021.06.30 01:00,4,27875,28125,286875,510,202,-54014,-0.037,43.015
2021.06.30 01:15,4,28,28125,28625,510,202,502,-0.037,-0.030
2021.06.30 01:30,4,28,#VALUE!,28625,510,202,502,-0.037,-0.030
2021.06.30 01:45,4,28,#VALUE!,#VALUE!,511,202,503,-0.036,-0.029
2021.06.30 02:00,4,280625,#VALUE!,284375,511,202,-548773,-0.036,5053.563
2021.06.30 02:15,4,280625,283125,28375,511,202,-548773,-0.036,5053.563
2021.06.30 02:30,4,280625,283125,283125,511,202,-548773,-0.036,5053.563
2021.06.30 02:45,4,28,283125,#VALUE!,511,202,503,-0.036,-0.029
2021.06.30 03:00,4,28,283125,28125,511,202,503,-0.036,-0.029
2021.06.30 03:15,4,28,#VALUE!,280625,510,202,502,-0.037,-0.030
2021.06.30 03:30,4,28,#VALUE!,28,510,202,502,-0.037,-0.030
2021.06.30 03:45,4,279375,#VALUE!,28,510,202,-546375,-0.037,5009.209
2021.06.30 04:00,4,27875,#VALUE!,27875,510,202,-54014,-0.037,43.015
2021.06.30 04:15,4,27875,28125,27875,510,202,-54014,-0.037,43.015
2021.06.30 04:30,4,278125,28125,#VALUE!,510,202,-543928,-0.037,4964.145
2021.06.30 04:45,4,#VALUE!,28125,27625,509,202,#VALUE!,-0.037,#VALUE!
2021.06.30 05:00,4,#VALUE!,28,27625,509,202,#VALUE!,-0.037,#VALUE!
2021.06.30 05:15,4,27625,28,275625,509,202,-53530,-0.037,42.189
2021.06.30 05:30,4,27625,279375,#VALUE!,509,202,-53530,-0.037,42.189
2021.06.30 05:45,4,27625,27875,#VALUE!,508,202,-53536,-0.037,42.198
2021.06.30 06:00,4,#VALUE!,27875,#VALUE!,508,202,#VALUE!,-0.037,#VALUE!
2021.06.30 06:15,4,#VALUE!,278125,#VALUE!,508,202,#VALUE!,-0.037,#VALUE!
2021.06.30 06:30,4,#VALUE!,#VALUE!,274375,508,202,#VALUE!,-0.037,#VALUE!
2021.06.30 06:45,4,274375,#VALUE!,27375,508,202,-536683,-0.037,4831.922
2021.06.30 07:00,4,27375,276875,27375,507,202,-53052,-0.037,41.380
2021.06.30 07:15,4,27375,27625,273125,507,202,-53052,-0.037,41.380
2021.06.30 07:30,4,27375,27625,#VALUE!,507,202,-53052,-0.037,41.380
2021.06.30 07:45,4,273125,27625,#VALUE!,507,202,-534283,-0.037,4788.522
2021.06.30 08:00,4,#VALUE!,#VALUE!,27125,507,202,#VALUE!,-0.037,#VALUE!
2021.06.30 08:15,4,#VALUE!,#VALUE!,27125,506,202,#VALUE!,-0.037,#VALUE!
2021.06.30 08:30,4,271875,#VALUE!,270625,506,202,-531883,-0.037,4745.310
2021.06.30 08:45,4,27125,27375,27,506,202,-52568,-0.037,40.569
2021.06.30 09:00,4,27125,27375,27,506,202,-52568,-0.037,40.569
2021.06.30 09:15,4,270625,27375,26875,506,202,-529435,-0.037,4701.436
2021.06.30 09:30,4,27,#VALUE!,#VALUE!,505,202,499,-0.037,-0.030
2021.06.30 09:45,4,26875,#VALUE!,26625,505,202,-52084,-0.037,39.766
2021.06.30 10:00,4,26875,27125,#VALUE!,505,202,-52084,-0.037,39.766
2021.06.30 10:15,4,#VALUE!,270625,263125,504,202,#VALUE!,-0.037,#VALUE!
2021.06.30 10:30,4,26625,27,#VALUE!,504,202,-51600,-0.037,38.971
2021.06.30 10:45,4,265625,26875,26125,503,202,-519783,-0.037,4530.435
2021.06.30 11:00,4,#VALUE!,268125,26,503,202,#VALUE!,-0.037,#VALUE!
2021.06.30 11:15,4,26375,#VALUE!,25875,502,202,-51122,-0.038,38.193
2021.06.30 11:30,4,#VALUE!,26625,#VALUE!,502,202,#VALUE!,-0.038,#VALUE!
2021.06.30 11:45,4,26125,#VALUE!,255625,501,202,-50637,-0.038,37.413
2021.06.30 12:00,4,26,26375,#VALUE!,501,202,497,-0.038,-0.030
2021.06.30 12:15,4,259375,263125,25375,500,202,-507677,-0.038,4320.426
2021.06.30 12:30,4,258125,261875,#VALUE!,499,202,-505273,-0.038,4279.318
2021.06.30 12:45,4,#VALUE!,26125,250625,499,202,#VALUE!,-0.038,#VALUE!
2021.06.30 13:00,4,25625,26,24875,498,202,-49674,-0.038,35.886
2021.06.30 13:15,4,#VALUE!,25875,#VALUE!,498,202,#VALUE!,-0.038,#VALUE!
2021.06.30 13:30,4,253125,#VALUE!,24625,497,202,-495564,-0.038,4115.291
2021.06.30 13:45,4,#VALUE!,25625,#VALUE!,496,202,#VALUE!,-0.038,#VALUE!
2021.06.30 14:00,4,25125,#VALUE!,24375,496,202,-48705,-0.038,34.381
2021.06.30 14:15,4,25,25375,#VALUE!,495,202,493,-0.039,-0.031
2021.06.30 14:30,4,24875,#VALUE!,241875,495,202,-48220,-0.039,33.641
2021.06.30 14:45,4,#VALUE!,25125,24125,494,202,#VALUE!,-0.039,#VALUE!
2021.06.30 15:00,4,246875,25,24,493,202,-483487,-0.039,3915.745
2021.06.30 15:15,4,24625,24875,24,493,202,-47740,-0.039,32.916
2021.06.30 15:30,4,#VALUE!,#VALUE!,23875,492,202,#VALUE!,-0.039,#VALUE!
2021.06.30 15:45,4,24375,246875,#VALUE!,492,202,-47255,-0.039,32.191
2021.06.30 16:00,4,243125,24625,236875,492,202,-476178,-0.039,3797.371
2021.06.30 16:15,4,#VALUE!,#VALUE!,23625,491,202,#VALUE!,-0.039,#VALUE!
2021.06.30 16:30,4,24125,24375,23625,491,202,-46770,-0.039,31.474
2021.06.30 16:45,4,24125,243125,23625,490,202,-46775,-0.039,31.481
2021.06.30 17:00,4,24,#VALUE!,#VALUE!,490,202,490,-0.039,-0.031
2021.06.30 17:15,4,24,241875,#VALUE!,490,202,490,-0.039,-0.031
2021.06.30 17:30,4,23875,24125,234375,489,202,-46290,-0.039,30.772
2021.06.30 17:45,4,23875,240625,23375,489,202,-46290,-0.039,30.772
2021.06.30 18:00,4,238125,24,23375,489,202,-466499,-0.039,3643.428
2021.06.30 18:15,4,#VALUE!,24,23375,489,202,#VALUE!,-0.039,#VALUE!
2021.06.30 18:30,4,#VALUE!,23875,23375,488,202,#VALUE!,-0.039,#VALUE!
2021.06.30 18:45,4,236875,23875,23375,488,202,-464089,-0.039,3605.590
2021.06.30 19:00,4,23625,238125,23375,488,202,-45805,-0.039,30.070
2021.06.30 19:15,4,23625,#VALUE!,23375,488,202,-45805,-0.039,30.070
2021.06.30 19:30,4,23625,#VALUE!,23375,488,202,-45805,-0.039,30.070
2021.06.30 19:45,4,23625,#VALUE!,23375,488,202,-45805,-0.039,30.070
2021.06.30 20:00,4,23625,#VALUE!,#VALUE!,488,202,-45805,-0.039,30.070
2021.06.30 20:15,4,23625,#VALUE!,#VALUE!,487,202,-45810,-0.040,30.078
2021.06.30 20:30,4,23625,#VALUE!,#VALUE!,487,202,-45810,-0.040,30.078
2021.06.30 20:45,4,23625,236875,235625,487,202,-45810,-0.040,30.078
2021.06.30 21:00,4,23625,#VALUE!,23625,487,202,-45810,-0.040,30.078
2021.06.30 21:15,4,23625,#VALUE!,23625,488,202,-45805,-0.039,30.070
2021.06.30 21:30,4,23625,#VALUE!,236875,488,202,-45805,-0.039,30.070
2021.06.30 21:45,4,236875,#VALUE!,#VALUE!,488,202,-464089,-0.039,3605.590
2021.06.30 22:00,4,236875,#VALUE!,#VALUE!,488,202,-464089,-0.039,3605.590
