"","cell","ID","pft_agb_deciduousshrub_p50_2020_wgs84","x","y"
"6029",16579,1,69.3057287756276,-137.2326,65.54051
"6030",16580,1,52.7246388046099,-137.1326,65.54051
"6031",16581,1,69.5743278307254,-137.0326,65.54051
"6032",16582,1,142.577300041008,-136.9326,65.54051
"6033",16583,1,175.813817517908,-136.8326,65.54051
"6034",16584,1,188.041726343701,-136.7326,65.54051
"6035",16585,1,161.740376478635,-136.6326,65.54051
"6036",16586,1,194.320122648079,-136.5326,65.54051
"6037",16587,1,264.766691931099,-136.4326,65.54051
"6038",16588,1,252.461262902471,-136.3326,65.54051
"6039",16589,1,257.39477351284,-136.2326,65.54051
"6040",16590,1,207.397866280174,-136.1326,65.54051
"6041",16591,1,206.41604274825,-136.0326,65.54051
"6042",16592,1,280.204307603028,-135.9326,65.54051
"6043",16593,1,260.673350495187,-135.8326,65.54051
"6044",16594,1,232.625380674815,-135.7326,65.54051
"6045",16595,1,239.88479878419,-135.6326,65.54051
"6046",16596,1,229.255485757452,-135.5326,65.54051
"6047",16597,1,174.087456637829,-135.4326,65.54051
"6048",16598,1,114.27474066365,-135.3326,65.54051
"6049",16599,1,112.588164110224,-135.2326,65.54051
"6050",16600,1,110.215459016127,-135.1326,65.54051
"6051",16601,1,109.33001557207,-135.0326,65.54051
"6052",16602,1,139.361357535326,-134.9326,65.54051
"6053",16603,1,76.862036978271,-134.8326,65.54051
"6054",16604,1,84.8282604580125,-134.7326,65.54051
"6055",16605,1,155.806871871969,-134.6326,65.54051
"6056",16606,1,280.217333585955,-134.5326,65.54051
"6057",16607,1,180.878067810977,-134.4326,65.54051
"6058",16608,1,154.679980599002,-134.3326,65.54051
"6059",16609,1,147.465352787788,-134.2326,65.54051
"6060",16610,1,187.156615956779,-134.1326,65.54051
"6061",16611,1,256.264325215029,-134.0326,65.54051
"6062",16612,1,283.116410587479,-133.9326,65.54051
"6063",16613,1,256.57218075689,-133.8326,65.54051
"6064",16614,1,241.738574288156,-133.7326,65.54051
"6065",16615,1,349.540937612525,-133.6326,65.54051
"6066",16616,1,321.044860839844,-133.5326,65.54051
"6067",16739,1,213.440079324654,-149.0326,65.44051
"6068",16740,1,212.32703789616,-148.9326,65.44051
"6069",16741,1,219.896520583655,-148.8326,65.44051
"6070",16742,1,228.717890708279,-148.7326,65.44051
"6071",16743,1,195.429117501454,-148.6326,65.44051
"6072",16744,1,157.303651789874,-148.5326,65.44051
"6073",16745,1,140.422770327139,-148.4326,65.44051
"6074",16746,1,134.789977147219,-148.3326,65.44051
"6075",16747,1,132.789932757007,-148.2326,65.44051
"6076",16748,1,171.256080229139,-148.1326,65.44051
"6077",16749,1,267.780970522841,-148.0326,65.44051
"6078",16750,1,397.026133300609,-147.9326,65.44051
"6079",16751,1,419.900148264228,-147.8326,65.44051
"6080",16752,1,323.319417891951,-147.7326,65.44051
"6081",16753,1,297.175590709138,-147.6326,65.44051
"6082",16754,1,341.393437006968,-147.5326,65.44051
"6083",16755,1,452.414311368107,-147.4326,65.44051
"6084",16756,1,450.695585843313,-147.3326,65.44051
"6085",16757,1,341.021032105701,-147.2326,65.44051
"6086",16758,1,358.388935515388,-147.1326,65.44051
"6087",16759,1,384.068319090579,-147.0326,65.44051
"6088",16760,1,405.887034948175,-146.9326,65.44051
"6089",16761,1,425.073431322538,-146.8326,65.44051
"6090",16762,1,441.047273283022,-146.7326,65.44051
"6091",16763,1,454.032417547487,-146.6326,65.44051
"6092",16764,1,308.905490816175,-146.5326,65.44051
"6093",16765,1,339.166910315586,-146.4326,65.44051
"6094",16766,1,450.007027802295,-146.3326,65.44051
"6095",16767,1,424.589577143232,-146.2326,65.44051
"6096",16768,1,410.529147175034,-146.1326,65.44051
"6097",16769,1,410.824817436902,-146.0326,65.44051
"6098",16770,1,410.393238175312,-145.9326,65.44051
"6099",16771,1,388.604453752963,-145.8326,65.44051
"6100",16772,1,356.245768967249,-145.7326,65.44051
"6101",16773,1,320.255019560961,-145.6326,65.44051
"6102",16774,1,345.280458648259,-145.5326,65.44051
"6103",16775,1,338.949849630189,-145.4326,65.44051
"6104",16776,1,350.036341877943,-145.3326,65.44051
"6105",16777,1,424.715284382467,-145.2326,65.44051
"6106",16778,1,425.23322184953,-145.1326,65.44051
"6107",16779,1,423.902583846403,-145.0326,65.44051
"6108",16780,1,394.688851534957,-144.9326,65.44051
"6109",16781,1,321.881585345862,-144.8326,65.44051
"6110",16782,1,284.064810090764,-144.7326,65.44051
"6111",16783,1,289.088479603005,-144.6326,65.44051
"6112",16784,1,274.707116924257,-144.5326,65.44051
"6113",16785,1,218.999677923627,-144.4326,65.44051
"6114",16786,1,175.559607803103,-144.3326,65.44051
"6115",16787,1,135.657792839187,-144.2326,65.44051
"6116",16788,1,123.415971020278,-144.1326,65.44051
"6117",16789,1,125.221734848593,-144.0326,65.44051
"6118",16790,1,162.926258310232,-143.9326,65.44051
"6119",16791,1,200.790512521771,-143.8326,65.44051
"6120",16792,1,211.207131910461,-143.7326,65.44051
"6121",16793,1,195.512052244504,-143.6326,65.44051
"6122",16794,1,241.98495374395,-143.5326,65.44051
"6123",16795,1,271.146544950583,-143.4326,65.44051
"6124",16796,1,259.95551390528,-143.3326,65.44051
"6125",16797,1,230.632953310047,-143.2326,65.44051
"6126",16798,1,197.141712259472,-143.1326,65.44051
"6127",16799,1,191.42639317633,-143.0326,65.44051
"6128",16800,1,165.558092410711,-142.9326,65.44051
"6129",16801,1,144.550911058919,-142.8326,65.44051
"6130",16802,1,137.747568335836,-142.7326,65.44051
"6131",16803,1,133.867371324766,-142.6326,65.44051
"6132",16804,1,108.459714498385,-142.5326,65.44051
"6133",16805,1,89.2541821272153,-142.4326,65.44051
"6134",16806,1,81.8391546437661,-142.3326,65.44051
"6135",16807,1,90.2287365372724,-142.2326,65.44051
"6136",16808,1,115.06745131116,-142.1326,65.44051
"6137",16809,1,152.627925224249,-142.0326,65.44051
"6138",16810,1,199.155753510927,-141.9326,65.44051
"6139",16811,1,210.728706025345,-141.8326,65.44051
"6140",16812,1,212.036933547224,-141.7326,65.44051
"6141",16813,1,193.881922123999,-141.6326,65.44051
"6142",16814,1,204.444024710665,-141.5326,65.44051
"6143",16815,1,176.73547479154,-141.4326,65.44051
"6144",16816,1,110.224985227698,-141.3326,65.44051
"6145",16817,1,111.024681911838,-141.2326,65.44051
"6146",16818,1,192.198021453199,-141.1326,65.44051
"6147",16819,1,233.011011216983,-141.0326,65.44051
"6148",16820,1,224.612052750318,-140.9326,65.44051
"6149",16821,1,217.420815729822,-140.8326,65.44051
"6150",16822,1,237.03956023091,-140.7326,65.44051
"6151",16823,1,233.944918600743,-140.6326,65.44051
"6152",16824,1,297.769682662983,-140.5326,65.44051
"6153",16825,1,292.794318082341,-140.4326,65.44051
"6154",16826,1,212.106470402291,-140.3326,65.44051
"6155",16827,1,158.718096166282,-140.2326,65.44051
"6156",16828,1,205.703844955505,-140.1326,65.44051
"6157",16829,1,208.301498298589,-140.0326,65.44051
"6158",16830,1,308.175291565729,-139.9326,65.44051
"6159",16831,1,192.614091996138,-139.8326,65.44051
"6160",16832,1,162.742850785882,-139.7326,65.44051
"6161",16833,1,135.824093993053,-139.6326,65.44051
"6162",16834,1,160.801434843844,-139.5326,65.44051
"6163",16835,1,112.216863729442,-139.4326,65.44051
"6164",16836,1,132.892864772625,-139.3326,65.44051
"6165",16837,1,99.18950823163,-139.2326,65.44051
"6166",16838,1,102.604152549846,-139.1326,65.44051
"6167",16839,1,93.8129737488654,-139.0326,65.44051
"6168",16840,1,111.359584669345,-138.9326,65.44051
"6169",16841,1,98.3565878011527,-138.8326,65.44051
"6170",16842,1,104.37125222597,-138.7326,65.44051
"6171",16843,1,126.008581339484,-138.6326,65.44051
"6172",16844,1,106.908915379643,-138.5326,65.44051
"6173",16845,1,109.265319043682,-138.4326,65.44051
"6174",16846,1,103.009662923338,-138.3326,65.44051
"6175",16847,1,96.4139090466368,-138.2326,65.44051
"6176",16848,1,86.7975755411978,-138.1326,65.44051
"6177",16849,1,103.609883076214,-138.0326,65.44051
"6178",16850,1,109.767308439311,-137.9326,65.44051
"6179",16851,1,72.3352440361565,-137.8326,65.44051
"6180",16852,1,82.0934325401549,-137.7326,65.44051
"6181",16853,1,91.628575661507,-137.6326,65.44051
"6182",16854,1,79.319618892426,-137.5326,65.44051
"6183",16855,1,54.0491566065046,-137.4326,65.44051
"6184",16856,1,53.6126641873294,-137.3326,65.44051
"6185",16857,1,57.0099422635837,-137.2326,65.44051
"6186",16858,1,70.7447000501415,-137.1326,65.44051
"6187",16859,1,91.8344130276539,-137.0326,65.44051
"6188",16860,1,91.6916787269796,-136.9326,65.44051
"6189",16861,1,106.888224780313,-136.8326,65.44051
"6190",16862,1,107.47660009041,-136.7326,65.44051
"6191",16863,1,142.965358189266,-136.6326,65.44051
"6192",16864,1,197.049077184526,-136.5326,65.44051
"6193",16865,1,260.990647238625,-136.4326,65.44051
"6194",16866,1,230.526967650787,-136.3326,65.44051
"6195",16867,1,237.267345211815,-136.2326,65.44051
"6196",16868,1,243.477526648574,-136.1326,65.44051
"6197",16869,1,236.849781939944,-136.0326,65.44051
"6198",16870,1,261.327181668353,-135.9326,65.44051
"6199",16871,1,204.868745983259,-135.8326,65.44051
"6200",16872,1,159.982821371434,-135.7326,65.44051
"6201",16873,1,234.945684046492,-135.6326,65.44051
"6202",16874,1,284.76246125932,-135.5326,65.44051
"6203",16875,1,180.393519171934,-135.4326,65.44051
"6204",16876,1,110.360814379681,-135.3326,65.44051
"6205",16877,1,104.291896113269,-135.2326,65.44051
"6206",16878,1,102.144128051264,-135.1326,65.44051
"6207",16879,1,113.411164091134,-135.0326,65.44051
"6208",16880,1,190.737409234657,-134.9326,65.44051
"6209",16881,1,169.506604887594,-134.8326,65.44051
"6210",16882,1,166.019734111957,-134.7326,65.44051
"6211",16883,1,213.646691082737,-134.6326,65.44051
"6212",16884,1,234.432158413886,-134.5326,65.44051
"6213",16885,1,114.370268206422,-134.4326,65.44051
"6214",16886,1,144.275804569736,-134.3326,65.44051
"6215",16887,1,230.161843087517,-134.2326,65.44051
"6216",16888,1,251.737190864968,-134.1326,65.44051
"6217",16889,1,214.14529662006,-134.0326,65.44051
"6218",16890,1,227.800659179688,-133.9326,65.44051
"6219",17017,1,240.290016756979,-149.0326,65.34051
"6220",17018,1,260.753666392937,-148.9326,65.34051
"6221",17019,1,309.470016198985,-148.8326,65.34051
"6222",17020,1,287.822667084926,-148.7326,65.34051
"6223",17021,1,185.663901832124,-148.6326,65.34051
"6224",17022,1,91.9774259937435,-148.5326,65.34051
"6225",17023,1,123.109649074203,-148.4326,65.34051
"6226",17024,1,154.86267288301,-148.3326,65.34051
"6227",17025,1,145.199201073273,-148.2326,65.34051
"6228",17026,1,166.127926019028,-148.1326,65.34051
"6229",17027,1,234.920662537637,-148.0326,65.34051
"6230",17028,1,281.075483194093,-147.9326,65.34051
"6231",17029,1,253.759025044723,-147.8326,65.34051
"6232",17030,1,255.978008556922,-147.7326,65.34051
"6233",17031,1,309.854900183736,-147.6326,65.34051
"6234",17032,1,360.173461061947,-147.5326,65.34051
"6235",17033,1,396.633657695833,-147.4326,65.34051
"6236",17034,1,435.710630971976,-147.3326,65.34051
"6237",17035,1,391.876014603314,-147.2326,65.34051
"6238",17036,1,376.848798520533,-147.1326,65.34051
"6239",17037,1,362.811331034477,-147.0326,65.34051
"6240",17038,1,315.067000947719,-146.9326,65.34051
"6241",17039,1,292.180426286867,-146.8326,65.34051
"6242",17040,1,335.354339062472,-146.7326,65.34051
"6243",17041,1,371.009280120424,-146.6326,65.34051
"6244",17042,1,341.474528014581,-146.5326,65.34051
"6245",17043,1,364.342684511795,-146.4326,65.34051
"6246",17044,1,393.017200175684,-146.3326,65.34051
"6247",17045,1,405.144626091851,-146.2326,65.34051
"6248",17046,1,425.967974321854,-146.1326,65.34051
"6249",17047,1,412.348617312904,-146.0326,65.34051
"6250",17048,1,397.491238092361,-145.9326,65.34051
"6251",17049,1,335.591460515187,-145.8326,65.34051
"6252",17050,1,277.193984916315,-145.7326,65.34051
"6253",17051,1,279.664368422137,-145.6326,65.34051
"6254",17052,1,350.41372170135,-145.5326,65.34051
"6255",17053,1,355.305552279401,-145.4326,65.34051
"6256",17054,1,357.234278350296,-145.3326,65.34051
"6257",17055,1,409.475617914276,-145.2326,65.34051
"6258",17056,1,390.721552428905,-145.1326,65.34051
"6259",17057,1,376.670679646413,-145.0326,65.34051
"6260",17058,1,381.776151317929,-144.9326,65.34051
"6261",17059,1,367.630578217364,-144.8326,65.34051
"6262",17060,1,345.777341237166,-144.7326,65.34051
"6263",17061,1,313.419817533046,-144.6326,65.34051
"6264",17062,1,262.721307798176,-144.5326,65.34051
"6265",17063,1,205.301362457494,-144.4326,65.34051
"6266",17064,1,195.158424604228,-144.3326,65.34051
"6267",17065,1,186.702960898649,-144.2326,65.34051
"6268",17066,1,194.116160147047,-144.1326,65.34051
"6269",17067,1,168.355654140201,-144.0326,65.34051
"6270",17068,1,135.410032588058,-143.9326,65.34051
"6271",17069,1,149.810268264715,-143.8326,65.34051
"6272",17070,1,177.89233853958,-143.7326,65.34051
"6273",17071,1,199.454212990006,-143.6326,65.34051
"6274",17072,1,200.996051770811,-143.5326,65.34051
"6275",17073,1,205.876507744994,-143.4326,65.34051
"6276",17074,1,190.693024598688,-143.3326,65.34051
"6277",17075,1,208.867851015591,-143.2326,65.34051
"6278",17076,1,217.352743388425,-143.1326,65.34051
"6279",17077,1,171.472080959206,-143.0326,65.34051
"6280",17078,1,123.756531495778,-142.9326,65.34051
"6281",17079,1,116.096608407081,-142.8326,65.34051
"6282",17080,1,128.059854170366,-142.7326,65.34051
"6283",17081,1,160.923756466597,-142.6326,65.34051
"6284",17082,1,141.006813887328,-142.5326,65.34051
"6285",17083,1,124.846442642447,-142.4326,65.34051
"6286",17084,1,128.285679997362,-142.3326,65.34051
"6287",17085,1,143.227491008163,-142.2326,65.34051
"6288",17086,1,160.519679411378,-142.1326,65.34051
"6289",17087,1,192.86342280783,-142.0326,65.34051
"6290",17088,1,218.302422436177,-141.9326,65.34051
"6291",17089,1,230.143974320437,-141.8326,65.34051
"6292",17090,1,175.514320333036,-141.7326,65.34051
"6293",17091,1,154.016734707138,-141.6326,65.34051
"6294",17092,1,195.44764523898,-141.5326,65.34051
"6295",17093,1,291.9978496337,-141.4326,65.34051
"6296",17094,1,148.667579575997,-141.3326,65.34051
"6297",17095,1,131.404873357926,-141.2326,65.34051
"6298",17096,1,208.116665501415,-141.1326,65.34051
"6299",17097,1,221.347634283145,-141.0326,65.34051
"6300",17098,1,260.012831206787,-140.9326,65.34051
"6301",17099,1,276.197279739955,-140.8326,65.34051
"6302",17100,1,274.617235256389,-140.7326,65.34051
"6303",17101,1,248.445914216082,-140.6326,65.34051
"6304",17102,1,311.292413118747,-140.5326,65.34051
"6305",17103,1,283.573591434896,-140.4326,65.34051
"6306",17104,1,173.177080051449,-140.3326,65.34051
"6307",17105,1,116.873321299107,-140.2326,65.34051
"6308",17106,1,159.674430925992,-140.1326,65.34051
"6309",17107,1,359.616315234508,-140.0326,65.34051
"6310",17108,1,475.003117306754,-139.9326,65.34051
"6311",17109,1,255.609875648878,-139.8326,65.34051
"6312",17110,1,153.448206417789,-139.7326,65.34051
"6313",17111,1,158.293218379719,-139.6326,65.34051
"6314",17112,1,162.977198280806,-139.5326,65.34051
"6315",17113,1,143.214943038443,-139.4326,65.34051
"6316",17114,1,106.806776369877,-139.3326,65.34051
"6317",17115,1,114.452170837738,-139.2326,65.34051
"6318",17116,1,106.242856062202,-139.1326,65.34051
"6319",17117,1,121.394008641299,-139.0326,65.34051
"6320",17118,1,121.427002218504,-138.9326,65.34051
"6321",17119,1,122.884911854507,-138.8326,65.34051
"6322",17120,1,110.418583035431,-138.7326,65.34051
"6323",17121,1,99.298544071516,-138.6326,65.34051
"6324",17122,1,86.4261784457493,-138.5326,65.34051
"6325",17123,1,97.9670011576652,-138.4326,65.34051
"6326",17124,1,102.703498755231,-138.3326,65.34051
"6327",17125,1,103.646995104569,-138.2326,65.34051
"6328",17126,1,93.6204113613602,-138.1326,65.34051
"6329",17127,1,98.982223321997,-138.0326,65.34051
"6330",17128,1,84.0114447644414,-137.9326,65.34051
"6331",17129,1,77.2638566014939,-137.8326,65.34051
"6332",17130,1,77.9412092714547,-137.7326,65.34051
"6333",17131,1,91.3113437578169,-137.6326,65.34051
"6334",17132,1,71.1590431481794,-137.5326,65.34051
"6335",17133,1,78.0916804713818,-137.4326,65.34051
"6336",17134,1,69.9368440301221,-137.3326,65.34051
"6337",17135,1,87.2591684721896,-137.2326,65.34051
"6338",17136,1,77.9370185248284,-137.1326,65.34051
"6339",17137,1,101.536115552263,-137.0326,65.34051
"6340",17138,1,85.2121386904318,-136.9326,65.34051
"6341",17139,1,90.7159586937028,-136.8326,65.34051
"6342",17140,1,108.711031004724,-136.7326,65.34051
"6343",17141,1,117.253839146215,-136.6326,65.34051
"6344",17142,1,176.155715184372,-136.5326,65.34051
"6345",17143,1,175.674190979529,-136.4326,65.34051
"6346",17144,1,177.538123974605,-136.3326,65.34051
"6347",17145,1,205.743956367592,-136.2326,65.34051
"6348",17146,1,196.292643600352,-136.1326,65.34051
"6349",17147,1,148.189189292867,-136.0326,65.34051
"6350",17148,1,126.462778901732,-135.9326,65.34051
"6351",17149,1,130.040468578108,-135.8326,65.34051
"6352",17150,1,115.273217625668,-135.7326,65.34051
"6353",17151,1,158.332615168907,-135.6326,65.34051
"6354",17152,1,144.519338597512,-135.5326,65.34051
"6355",17153,1,149.095685754078,-135.4326,65.34051
"6356",17154,1,117.23647623511,-135.3326,65.34051
"6357",17155,1,104.87811453564,-135.2326,65.34051
"6358",17156,1,117.177203953818,-135.1326,65.34051
"6359",17157,1,100.90258028539,-135.0326,65.34051
"6360",17158,1,146.461225896003,-134.9326,65.34051
"6361",17159,1,210.511914306945,-134.8326,65.34051
"6362",17160,1,196.702609453005,-134.7326,65.34051
"6363",17161,1,207.257190354138,-134.6326,65.34051
"6364",17162,1,185.355292745798,-134.5326,65.34051
"6365",17163,1,91.4101681710646,-134.4326,65.34051
"6366",17164,1,77.9636885837022,-134.3326,65.34051
"6367",17165,1,170.940887451172,-134.2326,65.34051
"6368",17295,1,236.247274035283,-149.0326,65.24051
"6369",17296,1,277.5041210792,-148.9326,65.24051
"6370",17297,1,281.344287118221,-148.8326,65.24051
"6371",17298,1,220.253214291648,-148.7326,65.24051
"6372",17299,1,157.457992944915,-148.6326,65.24051
"6373",17300,1,103.796666896738,-148.5326,65.24051
"6374",17301,1,146.87410258013,-148.4326,65.24051
"6375",17302,1,179.363432233137,-148.3326,65.24051
"6376",17303,1,159.544079597695,-148.2326,65.24051
"6377",17304,1,185.708591196873,-148.1326,65.24051
"6378",17305,1,228.194340458356,-148.0326,65.24051
"6379",17306,1,230.901500067065,-147.9326,65.24051
"6380",17307,1,217.348002722579,-147.8326,65.24051
"6381",17308,1,224.305798910511,-147.7326,65.24051
"6382",17309,1,256.502108514587,-147.6326,65.24051
"6383",17310,1,335.293114396675,-147.5326,65.24051
"6384",17311,1,419.017812144507,-147.4326,65.24051
"6385",17312,1,429.968969988591,-147.3326,65.24051
"6386",17313,1,374.265333137393,-147.2326,65.24051
"6387",17314,1,356.974650503941,-147.1326,65.24051
"6388",17315,1,345.994610819591,-147.0326,65.24051
"6389",17316,1,337.736776159374,-146.9326,65.24051
"6390",17317,1,340.974362286787,-146.8326,65.24051
"6391",17318,1,333.902229789008,-146.7326,65.24051
"6392",17319,1,332.66126253449,-146.6326,65.24051
"6393",17320,1,348.309626212368,-146.5326,65.24051
"6394",17321,1,356.40595652799,-146.4326,65.24051
"6395",17322,1,311.730213843132,-146.3326,65.24051
"6396",17323,1,319.871939321684,-146.2326,65.24051
"6397",17324,1,354.520266910725,-146.1326,65.24051
"6398",17325,1,317.970426750187,-146.0326,65.24051
"6399",17326,1,289.661355381873,-145.9326,65.24051
"6400",17327,1,275.873297903841,-145.8326,65.24051
"6401",17328,1,275.518762852381,-145.7326,65.24051
"6402",17329,1,278.322316701654,-145.6326,65.24051
"6403",17330,1,299.825717660952,-145.5326,65.24051
"6404",17331,1,296.71882198006,-145.4326,65.24051
"6405",17332,1,304.9868316292,-145.3326,65.24051
"6406",17333,1,323.445332993067,-145.2326,65.24051
"6407",17334,1,335.277882289924,-145.1326,65.24051
"6408",17335,1,362.58777848501,-145.0326,65.24051
"6409",17336,1,408.552519956365,-144.9326,65.24051
"6410",17337,1,464.482978717608,-144.8326,65.24051
"6411",17338,1,427.965423974686,-144.7326,65.24051
"6412",17339,1,340.151950756205,-144.6326,65.24051
"6413",17340,1,288.064286026847,-144.5326,65.24051
"6414",17341,1,249.941586914519,-144.4326,65.24051
"6415",17342,1,273.598555709794,-144.3326,65.24051
"6416",17343,1,283.342016049051,-144.2326,65.24051
"6417",17344,1,313.142732483536,-144.1326,65.24051
"6418",17345,1,312.3243161715,-144.0326,65.24051
"6419",17346,1,276.207282488746,-143.9326,65.24051
"6420",17347,1,248.853368408035,-143.8326,65.24051
"6421",17348,1,290.791891187191,-143.7326,65.24051
"6422",17349,1,346.625650932134,-143.6326,65.24051
"6423",17350,1,286.337658905425,-143.5326,65.24051
"6424",17351,1,225.999828730805,-143.4326,65.24051
"6425",17352,1,229.180631055586,-143.3326,65.24051
"6426",17353,1,246.657606322215,-143.2326,65.24051
"6427",17354,1,217.239316636167,-143.1326,65.24051
"6428",17355,1,152.353535940587,-143.0326,65.24051
"6429",17356,1,115.670230386529,-142.9326,65.24051
"6430",17357,1,112.283169840259,-142.8326,65.24051
"6431",17358,1,169.465565558531,-142.7326,65.24051
"6432",17359,1,201.840965079548,-142.6326,65.24051
"6433",17360,1,164.61851445038,-142.5326,65.24051
"6434",17361,1,162.339102557782,-142.4326,65.24051
"6435",17362,1,165.142058439594,-142.3326,65.24051
"6436",17363,1,164.923236495627,-142.2326,65.24051
"6437",17364,1,169.635026065556,-142.1326,65.24051
"6438",17365,1,174.467963923454,-142.0326,65.24051
"6439",17366,1,188.847229698682,-141.9326,65.24051
"6440",17367,1,227.81036749135,-141.8326,65.24051
"6441",17368,1,183.576366988028,-141.7326,65.24051
"6442",17369,1,207.863155617411,-141.6326,65.24051
"6443",17370,1,259.066368006621,-141.5326,65.24051
"6444",17371,1,396.691322224764,-141.4326,65.24051
"6445",17372,1,245.082980849161,-141.3326,65.24051
"6446",17373,1,204.020726715767,-141.2326,65.24051
"6447",17374,1,238.978876443149,-141.1326,65.24051
"6448",17375,1,240.794071467655,-141.0326,65.24051
"6449",17376,1,326.59071955866,-140.9326,65.24051
"6450",17377,1,428.400185578959,-140.8326,65.24051
"6451",17378,1,334.986732014621,-140.7326,65.24051
"6452",17379,1,247.896025287758,-140.6326,65.24051
"6453",17380,1,192.230580053725,-140.5326,65.24051
"6454",17381,1,174.76476340912,-140.4326,65.24051
"6455",17382,1,160.338943244512,-140.3326,65.24051
"6456",17383,1,143.019387200154,-140.2326,65.24051
"6457",17384,1,222.538565309743,-140.1326,65.24051
"6458",17385,1,381.377668773699,-140.0326,65.24051
"6459",17386,1,396.099918565703,-139.9326,65.24051
"6460",17387,1,254.510688641996,-139.8326,65.24051
"6461",17388,1,153.106261857112,-139.7326,65.24051
"6462",17389,1,167.515742040052,-139.6326,65.24051
"6463",17390,1,133.723148127099,-139.5326,65.24051
"6464",17391,1,108.828046671629,-139.4326,65.24051
"6465",17392,1,114.078541652828,-139.3326,65.24051
"6466",17393,1,133.377672017245,-139.2326,65.24051
"6467",17394,1,128.465897677699,-139.1326,65.24051
"6468",17395,1,124.046763705316,-139.0326,65.24051
"6469",17396,1,108.250397818412,-138.9326,65.24051
"6470",17397,1,98.9923007907311,-138.8326,65.24051
"6471",17398,1,81.1804882745989,-138.7326,65.24051
"6472",17399,1,71.0482728702558,-138.6326,65.24051
"6473",17400,1,73.3253509816517,-138.5326,65.24051
"6474",17401,1,112.876899205593,-138.4326,65.24051
"6475",17402,1,127.516266915856,-138.3326,65.24051
"6476",17403,1,123.889530262831,-138.2326,65.24051
"6477",17404,1,110.107518951602,-138.1326,65.24051
"6478",17405,1,102.321483559595,-138.0326,65.24051
"6479",17406,1,99.499460924265,-137.9326,65.24051
"6480",17407,1,78.3845063900752,-137.8326,65.24051
"6481",17408,1,78.7764529611572,-137.7326,65.24051
"6482",17409,1,71.1191759297246,-137.6326,65.24051
"6483",17410,1,66.5825522943763,-137.5326,65.24051
"6484",17411,1,67.4915776591727,-137.4326,65.24051
"6485",17412,1,62.4036982829081,-137.3326,65.24051
"6486",17413,1,63.387915002297,-137.2326,65.24051
"6487",17414,1,69.2858945266254,-137.1326,65.24051
"6488",17415,1,69.2710297858184,-137.0326,65.24051
"6489",17416,1,88.0136883709102,-136.9326,65.24051
"6490",17417,1,80.1323851286032,-136.8326,65.24051
"6491",17418,1,97.9819944373162,-136.7326,65.24051
"6492",17419,1,100.144067435301,-136.6326,65.24051
"6493",17420,1,108.125146932858,-136.5326,65.24051
"6494",17421,1,113.140491825542,-136.4326,65.24051
"6495",17422,1,122.26136847444,-136.3326,65.24051
"6496",17423,1,170.049257046403,-136.2326,65.24051
"6497",17424,1,124.457273095223,-136.1326,65.24051
"6498",17425,1,48.7006738332877,-136.0326,65.24051
"6499",17426,1,31.0785772348728,-135.9326,65.24051
"6500",17427,1,45.113195631733,-135.8326,65.24051
"6501",17428,1,62.5644654994576,-135.7326,65.24051
"6502",17429,1,93.786192486762,-135.6326,65.24051
"6503",17430,1,109.130019388933,-135.5326,65.24051
"6504",17431,1,124.52349737353,-135.4326,65.24051
"6505",17432,1,118.153965600009,-135.3326,65.24051
"6506",17433,1,98.1331527292336,-135.2326,65.24051
"6507",17434,1,117.099681857363,-135.1326,65.24051
"6508",17435,1,138.943151943674,-135.0326,65.24051
"6509",17436,1,184.995173046807,-134.9326,65.24051
"6510",17437,1,228.654067238192,-134.8326,65.24051
"6511",17438,1,185.792254975424,-134.7326,65.24051
"6512",17439,1,209.73364296571,-134.6326,65.24051
"6513",17440,1,267.855194091797,-134.5326,65.24051
"6514",17572,1,193.2906027422,-149.1326,65.14051
"6515",17573,1,207.443388267948,-149.0326,65.14051
"6516",17574,1,213.815238071824,-148.9326,65.14051
"6517",17575,1,173.823756139551,-148.8326,65.14051
"6518",17576,1,136.891255392644,-148.7326,65.14051
"6519",17577,1,132.002684440595,-148.6326,65.14051
"6520",17578,1,125.490429797024,-148.5326,65.14051
"6521",17579,1,147.093924768201,-148.4326,65.14051
"6522",17580,1,167.398653550962,-148.3326,65.14051
"6523",17581,1,157.768982648854,-148.2326,65.14051
"6524",17582,1,185.536534151175,-148.1326,65.14051
"6525",17583,1,191.465188182232,-148.0326,65.14051
"6526",17584,1,164.821113726302,-147.9326,65.14051
"6527",17585,1,173.731254267569,-147.8326,65.14051
"6528",17586,1,173.720157093501,-147.7326,65.14051
"6529",17587,1,191.440192527124,-147.6326,65.14051
"6530",17588,1,234.967788126941,-147.5326,65.14051
"6531",17589,1,304.308089440749,-147.4326,65.14051
"6532",17590,1,324.557669121783,-147.3326,65.14051
"6533",17591,1,289.004332178906,-147.2326,65.14051
"6534",17592,1,330.81745004192,-147.1326,65.14051
"6535",17593,1,339.812596757352,-147.0326,65.14051
"6536",17594,1,329.313842131941,-146.9326,65.14051
"6537",17595,1,375.644225172232,-146.8326,65.14051
"6538",17596,1,385.450602258219,-146.7326,65.14051
"6539",17597,1,398.713242527611,-146.6326,65.14051
"6540",17598,1,411.371802890759,-146.5326,65.14051
"6541",17599,1,376.351560365958,-146.4326,65.14051
"6542",17600,1,305.333268464037,-146.3326,65.14051
"6543",17601,1,261.653607565137,-146.2326,65.14051
